6,"USS Swallow (AM-65)"," USS Swallow (AM-65) was an Auk-class minesweeper built for the United States Navy during World War II. The ship was the second U.S. Navy ship named after the swallow. Swallow earned two battle stars for World War II service. She was sunk by a kamikaze aircraft off Okinawa on 22 April 1945. She was struck from the Naval Vessel Register on 2 June 1945."
13,"Æon Flux (film)"," Æon Flux is a 2005 science fiction action film directed by Karyn Kusama. The film is a loose adaptation of the animated science fiction television series of the same name which was created by animator Peter Chung. It stars Charlize Theron as the title character. The film was released on December 2 2005 by Paramount Pictures in the United States."
9,"Aliabad Mahru"," Aliabad (Persian: علي اباد‎ also Romanized as ‘Alīābād) is a village in Mahru Rural District Zaz va Mahru District Aligudarz County Lorestan Province Iran. At the 2006 census its population was 27 in 4 families."
10,"Pale-legged Hornero"," The Pale-legged Hornero (Furnarius leucopus) is a species of bird in the Furnariidae family. It includes the Pacific Hornero (F. leucopus cinnamomeus) and the Caribbean Hornero (F. leucopus longirostris) which often are considered separate species.It is found in Bolivia Brazil Colombia Ecuador Guyana Peru and Venezuela. It occurs in a wide range of wooded habitats especially near water."
1,"Uken Games"," Uken Games is a game studio based in Toronto Canada. It focuses on cross platform social and mobile games for iOS Android BlackBerry Windows Phone and Facebook. The studio was founded in 2009. Uken Games hosted MolyJam’s Toronto chapter in 2012 and 2013 and was a sponsor of Gamercamp 2013. In 2013 Uken was one of the recipients of Deloitte's Companies-to-Watch award and in 2011 was the recipient of the Digi Award for Canada’s Most Promising New Digital Company."
4,"Andrés Pérez"," Andrés Pérez (born 10 May 1988) is a Puerto Rican international footballer who plays for Sevilla FC Puerto Rico as a midfielder."
11,"Aechmea tayoensis"," Aechmea tayoensis is a species of plant in the Bromeliaceae family. It is endemic to Ecuador. Its natural habitat is subtropical or tropical moist lowland forests."
7,"Freier Round Barn"," The Freier Round Barn near Draper South Dakota United States is a round barn that was built in 1918. It was listed on the National Register of Historic Places in 1995.Round barns in the state were studied and a number of them were recommended for NRHP listing."
4,"Joe Scott (American football)"," Joseph Oscar Scott Jr. (born March 17 1926 in Athens Texas) is a former professional American football player who played running back for six seasons for the New York Giants."
1,"CandyRat Records"," CandyRat Records is an independent American record label and online music store located in Menomonee Falls Wisconsin."
12,"Shotgun Blossom"," Shotgun Blossom is the debut album by New Zealand indie rock group Snapper released in 1990."
8,"La Paloma Glacier"," La Paloma Glacier (Spanish: Glaciar La Paloma) is a glacier located some 30 km (19 mi) northeast of Santiago. It one of the largest glaciers of central Chile. It originates at 4910 m (16110 ft) AMSL and ends at 3500 m (11500 ft)."
6,"HMS Calypso (D61)"," HMS Calypso (D61) was a C class cruiser of the Caledon sub-class of the Royal Navy launched in 1917 and sunk in 1940 by the Italian submarine Alpino Attilio Bagnolini .HMS Calypso was built by Hawthorn Leslie and Company."
7,"Sant'Andrea delle Fratte"," Sant'Andrea delle Fratte is a 17th-century basilica church in Rome Italy dedicated to St. Andrew. The Cardinal Priest of the Titulus S. Andreae Apostoli de Hortis is Ennio Antonelli.The current church was built over a pre-existing one erected in 1192 called infra hortes (between orchards whence the name fratte woods) for it was located in a countryside area."
9,"Sonapur Bheri"," Sonapur is a village development committee in Banke District in the Bheri Zone of south-western Nepal. At the time of the 1991 Nepal census it had a population of 5551 and had 1051 houses in the town."
2,"Tufts University School of Medicine"," The Tufts University School of Medicine is one of the eight schools that constitute Tufts University. The Times Higher Education (THE) and the Academic Ranking of World Universities (ARWU) consistently rank Tufts among the world's best medical research institutions for clinical medicine."
5,"Kate Green"," Katherine Anne 'Kate' Green OBE (born 2 May 1960) is a British Labour Party politician who has been the Member of Parliament (MP) for Stretford and Urmston since 2010."
4,"Oksana Masters"," Oksana Masters (born June 19 1989) is a Ukrainian-born American Paralympic rower and cross-country skier from Louisville Kentucky. At the 2012 Summer Paralympics in London she won the first ever United States medal in trunk and arms mixed double sculls. She was named to the U.S. Nordic skiing team for the 2014 Winter Paralympics."
3,"Kaskade"," Ryan Raddon (born February 25 1971) better known by his stage name Kaskade is an American DJ and record producer. On October 20 2011 DJ Magazine announced the results of their annual Top 100 DJ Poll with Ultra Records Kaskade placed at No. 30. DJ Times polls voted Kaskade America's Best DJ 2011 and America's Best DJ 2013.Kaskade rose to prominence alongside producers deadmau5 and Wolfgang Gartner during the revival of American progressive house in late 2008-early 2009."
13,"Velugu Needalu"," Velugu Needalu (English title: Light and Shadows) is a 1964 Telugu film directed by Adurthi Subba Rao and produced by Dukkipati Madhusudhana Rao of Annapurna Pictures. Tamil version of the film was called Tuya Ulam."
14,"Good King Harry (novel)"," Good King Harry is an historical novel that purports to be the autobiography of Henry V. It was written by American author Denise Giardina and was published in 1984."
9,"Sianak-e Pain"," Sianak-e Pain (Persian: سيانك پايين‎ also Romanized as Sīānak-e Pā’īn; also known as Seyānak-e Soflá and Sīyānak) is a village in Sofla Rural District Zavareh District Ardestan County Isfahan Province Iran. At the 2006 census its population was 13 in 9 families."
2,"Kendall Central School District"," The Kendall Central School District is a public school district in New York State that serves approximately 1000 students in the town of Kendall and portions of the towns of Carlton Kent and Murray in Orleans County; and portions of the towns of Clarkson and Hamlin in Monroe County with over 150 employees and an operating budget of $14 million (~$15514 per student).The average class size is 20 students and the student-teacher ratio is 11:1(elementary) 21:1(middle-high school).Julie Christensen is the Superintendent of Schools. "
6,"Watson-class vehicle cargo ship"," The Watson class vehicle cargo ship is a class of vehicle cargo ships used for prepositioning of Army vehicles. The class comprises eight of Military Sealift Command's nineteen Large Medium-Speed Roll-on/Roll-off Ships and is part of the 33 ships in the Prepositioning Program.The lead ship of this class is USNS Watson (T-AKR-310)."
6,"Luna (rocket)"," The Luna 8K72 vehicles were carrier rockets used by the Soviet Union for nine space probe launch attempts in the Luna programme between 23 September 1958 and 16 April 1960."
5,"Thomas Cushing Aylwin"," Thomas Cushing Aylwin (January 5 1806 – October 14 1871) was a Quebec lawyer judge and political figure.He was born in Quebec City in 1806 the grandson of Thomas Aylwin. Aylwin studied at Harvard University then articled in law and was called to the bar in 1827. He entered the practice of law in partnership with Edward Short. In 1841 he was elected to the Legislative Assembly of the Province of Canada for Portneuf; he was reelected in 1844 and 1848 for Quebec City."
6,"South Devon Railway locomotive Taurus"," Taurus was an 0-6-0 saddle tank broad gauge locomotive operated by the South Devon Railway.It was a very different locomotive to all the other 0-6-0s used on the South Devon Railway. It was much smaller and was normally used on one of the branches where it would regularly work passenger trains or on the dockside lines in the Plymouth area."
7,"Vassar Home for Aged Men"," The former Vassar Home for Aged Men is located at Main and Vassar streets in Poughkeepsie New York United States. It is just across the street from the architecturally similar Vassar Institute and both buildings are credited to architect J.A. Wood. In the 1970s it became the Cunneen-Hackett Arts Center.It was established in the 1880s by the nephews of Matthew Vassar founder of Vassar College as a home for elderly men but was not fully occupied until the early 20th century."
13,"Paraguayan Hammock"," Paraguayan Hammock (Guaraní: Hamaca paraguaya) is a 2006 Argentine-Paraguayan drama film directed by Paz Encina. It was screened in the Un Certain Regard section at the 2006 Cannes Film Festival."
6,"Guggenmos Bullet"," The Guggenmos Bullet is a series of German high-wing single-place hang gliders that were designed by World Hang Gliding Champion Josef Guggenmos and produced by his company Drachenbau Josef Guggenmos."
6,"Backcountry Super Cubs Supercruiser"," The Backcountry Super Cubs Supercruiser is an American amateur-built aircraft designed and produced by Backcountry Super Cubs of Douglas Wyoming. The aircraft is based upon the design of the Piper PA-12 Super Cruiser and is supplied as a kit for amateur construction."
5,"Matthew Charlton"," Matthew Charlton (15 March 1866 – 8 December 1948) was an Australian Labor Party politician.Charlton was born at Linton in rural Victoria but moved to Lambton New South Wales at the age of five. He worked as a coal miner after only a primary education and then married Martha Rollings in 1889."
10,"Orthomecyna aphanopis"," Orthomecyna aphanopis is a moth of the Crambidae family. It is endemic to Oahu.It is the smallest species of the Orthomecyna genus."
3,"David Fisher (writer)"," David Fisher is a British professional writer for television. He was born in 1929.He wrote the scripts for four serials of Doctor Who. He first contributed The Stones of Blood and The Androids of Tara during that show's sixteenth season and The Creature from the Pit for the seventeenth season. He was also working on a story called A Gamble with Time also for the seventeenth season but was unable to finish the scripts due to his divorce proceedings from his first wife."
3,"Eddie Meduza"," Eddie Meduza (real name Errol Leonard Norstedt) (June 17 1948–January 17 2002) was a Swedish composer and musician working mainly in the rockabilly genre. Many of his songs were about alcohol women and cars often with obscene lyrics. Sometimes they were also politically oriented many aimed against the Swedish Government in power at the time Swedish Moderaterna/Centern/Folkpartiet and Swedish Social Democrats (Conservative respectively Labour-parties)."
8,"Bobenthaler Knopf"," The Bobenthaler Knopf (Bobenthal Knob) is a hill 534 m in the southeastern Wasgau the name given to the region covering the southern part of the Palatine Forest in Germany and the northern part of the Vosges in France.The hill is located entirely within the territory of the municipality of Bobenthal from which it derives its name. It lies about two kilometres east of the main settlement."
7,"Robert Greenlee House"," The Robert Greenlee House is a historic house located at 806 N. Evans St. in Bloomington Illinois. Contractor Robert Greenlee built the house circa 1884 for himself and his family. The house has a Queen Anne design topped by a hipped roof with cross gables. A dormer above the attic extends from a second-story front window; the dormer and window are decorated with Eastlake spindlework and bracketing."
8,"Río de la Ciénaga"," The Río de la Ciénaga is a river of Puerto Rico."
10,"Mordella pauper"," Mordella pauper is a species of beetle in the Mordella genus that is in the Mordellidae family which is a part of the Tenebrionoidea superfamily. It was discovered in 1875."
8,"Secuiu River"," The Secuiu River is a tributary of the Bâsca Mică in Romania."
9,"Great Neck Plaza New York"," Great Neck Plaza is a village in the town of North Hempstead in Nassau County New York in the United States. The population was 6707 at the 2010 census.The village is on the Great Neck Peninsula on the North Shore of Long Island."
6,"Peugeot E7"," The Peugeot E7 is a purpose built hackney cab. The vehicle provides full wheelchair accessibility and holds EC Whole Vehicle Type Approval. It is powered by Peugeot HDi engines."
3,"Vivien Yeo"," Vivien Yeo (Chinese: 楊秀惠; Pe̍h-ōe-jī: Iûⁿ Siù-hūi) born 20 July 1984 in Johor Bahru Malaysia is a Malaysian born Chinese actress currently under contract to the TVB in Hong Kong."
2,"Pleasant Hill High School (Oregon)"," Pleasant Hill High School is a public school in Pleasant Hill Oregon United States serving grades seven through twelve. The school served grades nine through twelve until 2009 when the Pleasant Hill School District closed the district's elementary school and redistributed the students between the high school and middle school buildings because of declining enrollment and funding issues. The current high school building was constructed in 1961."
13,"The Most Wonderful Time of the Year (film)"," The Most Wonderful Time of the Year is a 2008 Christmas television film directed by Michael Scott."
14,"Death in Summer"," Death in Summer is a novel written by William Trevor first published in 1998 by Viking Press."
8,"Kirbach (river)"," Kirbach is a river of Baden-Württemberg Germany."
4,"Jamshed Ismailov"," Jamshed Ismailov (born on 12 January 1987) is a Tajikistani footballer who currently plays for Regar-TadAZ Tursunzoda. He is a member of the Tajikistan national football team in the 2010 FIFA World Cup qualification campaign."
4,"Stefan Vico"," Stefan Vico (Serbian Cyrillic: Стефан Вицо; born February 28 1995 in Kotor) is a Montenegrin-born Serbian footballer currently playing for Rad in the Jelen SuperLiga."
6,"Fiat AN.1 (aircraft)"," This article is about the Fiat AN.1 aircraft. For the Diesel engine of the same name see Fiat AN.1.The Fiat AN.1 was an Italian two seat biplane from 1930 best known as a demonstrator of Fiat's first aircraft Diesel engine engine also named the Fiat AN.1."
1,"Donaudampfschiffahrtsgesellschaft"," The Erste Donau-Dampfschiffahrts-Gesellschaft or Donaudampfschiffahrtsgesellschaft (DDSG) (the word means Danube Steamboat Shipping Company) was a shipping company founded in 1829 by the Austrian government for transporting passengers and cargo on the Danube.In 1880 the DDSG was the world's largest river shipping company with more than 200 steamboat ships and about 1000 cargo tubs.[citation needed]During the Third Reich era the DDSG was involved in transporting Austrian Jews after Kristallnacht when the Jews were pressured to emigrate elsewhere. "
2,"Bloomsburg Area School District"," The Bloomsburg Area School District is a small suburban/rural public school district. The District is one of the 500 school districts of Pennsylvania. The Bloomsburg Area School District serves the Town of Bloomsburg and Beaver Township Hemlock Township Main Township and Montour Township in Columbia County Pennsylvania. The District encompasses approximately 81 square miles (210 km2). According to 2000 federal census data it serves a resident population of 17860."
1,"Pleco Software"," Pleco is an English & Chinese Dictionary application for iOS and Android devices. The Pleco Software company was founded in May 2000 by Michael Love."
9,"Behabad-e Qobasiah"," Behabad-e Qobasiah (Persian: به ابادقباسيان‎ also Romanized as Behābād-e Qobāsīāh; also known as Beyābād and Bīābād-e Qobā Sīāh) is a village in Howmeh Rural District in the Central District of Gilan-e Gharb County Kermanshah Province Iran. At the 2006 census its population was 53 in 10 families."
12,"You Are Freaking Me Out"," You are freaking me out is the fifth album from the American band Samiam. Released in 1997 on Burning Heart Records and (the now defunct) Ignition Records."
12,"Nazz Nazz"," Nazz Nazz is the second album by American rock band Nazz released in April 1969 by SGC Records."
13,"Ode to Gallantry (film)"," Ode To Gallantry also known as Hap Haak Hang is a 1982 Hong Kong film based on Louis Cha's novel of the same title. The film was produced by the Shaw Brothers Studio directed by Chang Cheh and starred the Venom Mob. Formerly one of the rarest Venom Mob martial arts films available it has been digitally remastered and released by Celestial Pictures."
3,"Ryuya Wakaba"," Ryūya Wakaba (竜也 若葉 Wakaba Ryūya born June 10 1989) is a Japanese actor belonging to First Place talent agency. His four brothers and he form the Wakaba Brothers."
1,"Go! Mokulele"," go! Mokulele was an American business marketing inter-island flights within the state of Hawaii. The airline was a joint venture between Mesa Airlines and Mokule Flight Services created in October 2009 when the companies merged their competing airline business subsidiaries go! and Mokulele Airlines under one umbrella company. Mesa Air Group owned approximately 75% of the company while Transpac and other Mokulele shareholders owned approximately 25%."
7,"Andalusia (Los Angeles California)"," Andalusia is an apartment building located in Hollywood Los Angeles California built in 1926 in Spanish Colonial Revival style. The building was listed in the National Register of Historic Places in 2003.Architects Arthur and Nina Zwebell designed the structure which is said to be turned inward to a richly landscaped interior courtyard. The building is located in a historic neighborhood across Sunset Boulevard from the Chateau Marmont."
12,"Chayanne: Vivo"," Chayanne: Vivo is the first live album by Puerto Rican singer Chayanne.The earliest songs from this album are from Provócame (1992)."
14,"The World Wreckers"," The World Wreckers is a science fiction novel by Marion Zimmer Bradley in her Darkover series. It was first published by Ace Books in 1971. The book is notable for a complex sub-plot involving the sexual interactions between hermaphrodite native species known as the chieri and humans.Though the book seems minor on a stand-alone basis it is a pivotal event in the part of the series that Zimmer Bradley identified as After the Comyn/Against the Terrans."
6,"ARA La Argentina"," ARA La Argentina was a light cruiser designed for training naval cadets built for the Argentine Navy. The ship was authorised in 1934 and the contract was put out to tender in 1935 being won by the British company Vickers-Armstrongs at a cost of 6 million pesos.La Argentina was built in Barrow in Furness England. She was laid down on 11 January 1936 launched 16 March 1937 and not completed until 31 January 1939 being delayed by the British re-armament programme."
8,"Hășdate River"," The Hășdate (also: Hăjdate in Hungarian: Hesdát-patak) is a small river in the Apuseni Mountains Cluj County western Romania. It is a left tributary of the river Arieş. It flows through the municipalities Săvădisla Ciurila and Petreștii de Jos and joins the Arieș at Corneşti near Turda. It is fed by several smaller streams including Dumbrava Filei Săliște Micuş Negoteasa Livada and Petridul. It formed the Cheile Turzii a narrow river gorge."
10,"Macrorrhinia aureofasciella"," Macrorrhinia aureofasciella is a species of snout moths in the genus Macrorrhinia. It was described by Ragonot in 1887 and is known from Arizona and Texas in the United States.The wingspan is 13-22 mm. The forewings are ocherous gray. The hindwings are translucent whitish with a pale smoky tint."
11,"Withania adunensis"," Withania adunensis is a species of plant in the Solanaceae family. It is endemic to Yemen. Its natural habitats are subtropical or tropical dry forests and subtropical or tropical dry shrubland. It was first found by the explorer Antonia Rutnam in 1994.[citation needed]"
7,"UCL Partners"," UCL Partners is an academic health science centre located in London United Kingdom."
5,"Thomas Walter Scott"," Thomas Walter Scott – known less formally as Walter Scott – (October 27 1867 – March 23 1938) was the first Premier of the province of Saskatchewan in Canada (1905–1916)."
2,"Mount Union Area School District"," The Mount Union Area School District is a public school district based in Mount Union Pennsylvania. The district encompasses approximately 151 square miles. According to 2000 federal census data it serves a resident population of 9678. The school district includes all of Mount Union borough Mapleton borough Shirley Township and Union Township in Huntingdon County. The school district also includes Kistler borough Newton Hamilton borough and Wayne Township all located in Mifflin County."
3,"Nicolas Vérin"," Nicolas Vérin (born 21 June 1958 in Saint-Omer France) is a French composer and professor of music.His many influences from jazz to electronics from American to French music give him an unusual style apart from the main trends of French contemporary music combining energy and subtleness.While rooted in electroacoustic music and its approach based on composing with sounds rather than notes he also wrote many instrumental pieces and specialized particularly in music mixing live performers and electronics whether fixed sound or live processing.At the basis of his work are the musical gesture and the life of sound and its morphology. "
4,"Hu Yun"," Hu Yun (Chinese: 胡芸; born in Hubei 31 August 1981) is a male badminton player representing Hong Kong."
6,"Letov Š-50"," The Letov Š-50 was a 1930s prototype Czechoslovakian military general purpose monoplane designed and built by Letov."
8,"Exploradores Glacier"," The Exploradores Glacier is a glacier situated on the northeastern slope of Monte San Valentín in the Aysén del General Carlos Ibáñez del Campo Region of Chile. The locality nearest to the glacier is Puerto Río Tranquilo which is located on the western shore of General Carrera Lake.The glacier is part of Laguna San Rafael National Park."
2,"The Hathershaw College"," The Hathershaw College is a coeducational Secondary Academy for 11 - 16 year olds in Oldham Greater Manchester England.In 2007 OFSTED rated the school as good.In 2010 OFSTED described it as good with outstanding features."
13,"Appula Appa Rao"," Appula Appa Rao (Telugu: అప్పుల అప్పారావు; English: Appula Apparao) is an Indian 1991 Telugu-language film directed by E.V.V. Satyanarayana which features Rajendra Prasad Shobana and Brahmanandam in the lead roles. Appula Apparao is scripted produced and directed by E.V.V. Satyanarayana under the banner Prasad Studios Chennai."
4,"Marc Megna"," Marc Megna (born July 30 1976 in Fall River Massachusetts) is a former professional American and Canadian football linebacker and defensive end in the National Football League NFL Europe League and Canadian Football League. In his seven-year pro career he played for the New England Patriots and Cincinnati Bengals of the NFL the Barcelona Dragons and Berlin Thunder of NFL Europe and the Montreal Alouettes of the CFL. Megna played college football at Richmond."
11,"Blechnum chambersii"," Blechnum chambersii is a species of hard fern within the family Blechnaceae found in Australia New Zealand Samoa and Fiji.B. chambersii is commonly called lance water fern and in New Zealand it is also referred to by its Māori names nini and rereti."
12,"No Limits (Reset album)"," No Limits is the second album by the Canadian punk band Reset. It was released in 1999 and re-released in 2006."
11,"Hintonia (plant)"," Hintonia is a plant genus in the family Rubiaceae."
13,"Youth's Endearing Charm"," Youth's Endearing Charm (also known as Youth's Melting Pot ) is a 1916 American silent drama film directed by William C. Dowlan. The film stars Mary Miles Minter Wallace McDonald and Harry von Meter. The script for the film was adapted by J. Edward Hungerford from a novel of the same name written by Maibelle Heikes Justice.A print is preserved at the Library of Congress."
3,"Marta Cunningham"," Marta Cunningham CBE (December 1869 - June 25 1937) was an American-born European-based soprano-singer and philanthropist.Born in 1869 in Brazos County Texas United States her parents were Albert Baxter and Martha Minerva Tharp Cunningham both from DeSoto Parish Louisiana."
14,"Journal of Clinical Pathology"," The Journal of Clinical Pathology is a peer-reviewed medical journal covering all aspects of pathology published by the BMJ Group on behalf of the Association of Clinical Pathologists. Diagnostic and research areas covered include histopathology virology haematology microbiology cytopathology chemical pathology molecular pathology forensic pathology dermatopathology neuropathology and immunopathology."
3,"Ravuri Bharadhwaja"," Rāvūri Bharadvāja (1927 – 18 October 2013) was a Jnanpith award winning Telugu novelist short-story writer poet and critic. He wrote 37 collections of short stories seventeen novels four play-lets and five radio plays. He also contributed profusely to children's literature. Paakudu Raallu a graphic account of life behind the screen in film industry is considered his magnum opus. Jeevana Samaram is another of his popular works."
11,"Water net"," The water net (genus Hydrodictyon) is a taxon of green algae of the family Hydrodictyaceae. Hydrodictyon like clean eutrophic water and has become a pest in New Zealand where it has been recently introduced. The name water net comes from the (usually pentagonal or hexagonal) mesh structure of their colonies which can extend several decimeters."
2,"Stanbridge Earls School"," Stanbridge Earls School was a coeducational independent school located near Romsey Hampshire England. Students ranged in age from 10–19. The school catered for both boarding and day pupils.The main building of the former school is a Tudor manor house which contained the reception and maths department. It is a Grade II* listed building. Facilities at the school included a sports hall an indoor swimming pool a theatre and tennis courts."
5,"Honda Tadakatsu"," Honda Tadakatsu (本多 忠勝 March 17 1548 – December 3 1610) also called Honda Heihachirō (本多 平八郎) was a Japanese general (and later a daimyo) of the late Sengoku through early Edo period who served Tokugawa Ieyasu. Honda Tadakatsu was one of the Tokugawa Four Heavenly Kings along with Ii Naomasa Sakakibara Yasumasa and Sakai Tadatsugu."
11,"Brocchinia reducta"," Brocchinia reducta /brɒˈkɪniə riːˈdʌktə/ is one of few carnivorous bromeliads. It is native to southern Venezuela Brazil and Guyana and is found in nutrient-poor soil.B. reducta like many other bromeliads forms a water-storing cup with its tightly-overlapping leaves. The leaves surrounding the cup of B. reducta are coated with loose waxy scales. These scales are highly reflective of ultraviolet light."
10,"Terinebrica phaloniodes"," Terinebrica phaloniodes is a species of moth of the Tortricidae family. It is found in Brazil (Santa Catarina)."
2,"Bournemouth and Poole College"," The Bournemouth and Poole College is a well established educational provider which delivers further education higher education and community based courses in Bournemouth and in Poole on the south coast of England. It is one of the larger British colleges with thousands of learners each year."
12,"Suzanne Vega (album)"," Suzanne Vega is the 1985 eponymous debut album by Suzanne Vega. It was a well-received pop-music album by music journalists in the U.S. and reached platinum status in the United Kingdom. Produced by Lenny Kaye and Steve Addabbo the songs feature Vega's acoustic guitar in straightforward arrangements. A video was released for the album's song Marlene on the Wall which went into MTV and VH1's rotations."
9,"Morakówko"," Morakówko [mɔraˈkufkɔ] is a village in the administrative district of Gmina Gołańcz within Wągrowiec County Greater Poland Voivodeship in west-central Poland. It lies approximately 3 kilometres (2 mi) south-east of Gołańcz 18 km (11 mi) north-east of Wągrowiec and 66 km (41 mi) north-east of the regional capital Poznań."
12,"Up Guards and at 'Em!"," Up Guards and at 'Em!' is the third full length studio album by Leeds based Indie rock band The Pigeon Detectives. Following the 2009 album Emergency. It was released on April 4 2011.The band released two tracks off the album 'She Wants Me' and 'Done in Secret' in the build up to the album launch with the second release 'Done In Secret' to be the first single off the Album."
11,"Pararistolochia"," Pararistolochia is a genus of plant family Aristolochiaceae. It contains the following species (but this list may be incomplete):Species from Africa: Pararistolochia ceropegioides (S. Moore) Hutch. & Dalz. Pararistolochia goldieana (Hook.f.) Hutch. & Dalz. Pararistolochia leonensis Hutch. & Dalziel Pararistolochia mannii (Hook.f. ) Keay Pararistolochia macrocarpa (Duch.) Poncy Pararistolochia preussii (Engl.) Hutch."
3,"Douglas Z. Doty"," Douglas Z. Doty (October 15 1874 – 20 February 1935) was an American screenwriter and editor."
12,"Destiny (Jolina Magdangal album)"," Destiny is a music album of GMA Network talent Jolina Magdangal. It was released under GMA Records."
9,"Kgope"," Kgope is a village in Kweneng District of Botswana. The village is located 50 km north of Gaborone the capital of Botswana and it has a primary school. The population of Kgope was 507 in 2001 census."
2,"Nagoya City University"," Nagoya City University (名古屋市立大学 Nagoya shiritsu daigaku) abbreviated to Meishidai (名市大) is a public university in Japan. The main campus (Kawasumi) is located in Mizuho-ku Nagoya City. Other three campuses (Yamanohata Tanabe-dori and Kita Chikusa) are also located in the city. As of 2011 the university was the highest ranked public university that is not a national university in Japan."
11,"Bulbophyllum pallidiflorum"," Bulbophyllum pallidiflorum is a species of orchid in the genus Bulbophyllum."
14,"Amber and Iron"," Amber and Iron is a fantasy novel in the Dragonlance book series by Margaret Weis co-creator of the world of Dragonlance and is the second of a trilogy based around the character Mina. This is the fifteenth novel in the series."
8,"Mount Geikie"," Mount Geikie is a mountain in the West Coast Range Western Tasmania.Mount Geikie sits just north of Lake Margaret (Tasmania) and is just west of the smaller tributary lakes of Lake Margaret - Lake Mary Lake Martha and Lake Magdala. The east face of Mount Geikie area has two named features that lie to the north and south. The Chin (1116m) lies to the south and is the point where the West Coast Range dips to the glacial features known as the Hamilton moraine."
2,"Garden International School"," Garden International School (abbreviated GIS) is a coeducational day international school in Mont Kiara a residential area of Kuala Lumpur Malaysia with a branch campus in Kuantan Pahang. It is one of the largest private co-educational schools in South East Asia.GIS offers the British National Curriculum across four major age groups: foundation years primary education secondary education and sixth form."
6,"R160 (New York City Subway car)"," The R160 is a class of 1662 New York City Subway cars built by two different companies: Alstom Transportation and Kawasaki. The class was built by two manufacturers so they are designated as R160A (Alstom) and R160B (Kawasaki). However since the two car types are almost identical they can be discussed collectively."
14,"International Microbiology"," International Microbiology is a peer-reviewed academic journal published by the Spanish Society for Microbiology; it publishes articles on all aspects of microbiology. The society has published a journal since 1934 (Microbiología Española (1947-1986) and Microbiología SEM (1986–1998) were the predecessors)."
12,"A Song for All Seasons"," A Song For All Seasons was a 1978 album by progressive rock band Renaissance. It marked the return of electric guitars to the band's music after several years of absence."
11,"Viscum cruciatum"," Viscum cruciatum commonly called the red-berry mistletoe is a species of mistletoe in the family Santalaceae. The plant has small leaves. The flowers have four petals. The berries are red containing 1 seed. It ranges through South West Spain Southern Portugal North Africa Australia and Asia. All parts of the plants are poisonous if eaten. Its fruit is harmless to birds which disperse the seeds. It is used as a Christmas decoration."
10,"Pasteur's dwarf gecko"," Pasteur's dwarf gecko is a species of gecko native to Madagascar."
5,"Milton C. Pettibone"," Milton Chauncey Pettibone (February 7 1843 – August 11 1916) was a Michigan politician. He was a member of the Free and Accepted Masons the Royal Arch Masons Knights of the Maccabees and the Royal Arcanum. Additional he was a Past Eminent commander of the Genesee Valley Commandry No. 15 K. T."
10,"Telipna hollandi"," Telipna hollandi is a butterfly in the Lycaenidae family. It is found in Cameroon Equatorial Guinea Gabon the Republic of Congo the Central African Republic and the Democratic Republic of Congo."
13,"The Cowboy and the Lady (1922 film)"," The Cowboy and the Lady is a 1922 American silent Western film directed by Charles Maigne and stars Mary Miles Minter and Tom Moore. Distributed by Paramount Pictures the film is based on the Clyde Fitch Broadway stage play of the same name which starred Maxine Elliott and her then-husband Nat C. Goodwin. It was the last silent version of the many silent filming of the play and Minter's third to last motion picture. The film's status is currently unknown."
8,"Chișirig River"," The Chișirig River is a tributary of the Bicaz River in Romania."
2,"Glasgow Gaelic School"," Glasgow Gaelic School (Scottish Gaelic: Sgoil Ghàidhlig Ghlaschu) is a school in Glasgow which teaches through the medium of Scottish Gaelic. This teaching method is commonly known as Gaelic medium education."
3,"Dennis O'Driscoll"," Dennis O'Driscoll (1 January 1954 – 24 December 2012) was an Irish poet essayist critic and editor. Regarded as one of the best European poets of his time Eileen Battersby considers him the lyric equivalent of William Trevor and a better poet by far than Raymond Carver. Gerard Smyth regards him as one of poetry's true champions and certainly its most prodigious archivist."
4,"Clarke Scholes"," Clarke Currie Scholes (November 25 1930 – February 5 2010) was an American competition swimmer who won the gold medal in the 100-meter freestyle at the 1952 Summer Olympics in Helsinki Finland; he also won gold medals in two events at the 1955 Pan American Games.In 1948 as a Redford High School senior Scholes won Detroit City League titles in the 50- and 100-yard freestyle."
5,"Audri Mukhopadhyay"," Audri Mukhopadhyay (born 1974) is a Canadian diplomat and economist. He is the Consul General of Canada in Ho Chi Minh City Vietnam serving as head of mission at the Consulate General of Canada in Ho Chi Minh City. He has been featured in a number of Vietnamese publications promoting Canada-Vietnam bilateral ties and In 2010 he was named one of Progress magazine's People we love. He has also been filming a television series for Ho Chi Minh City Television that began airing in Fall 2010."
12,"Southern Air (album)"," Southern Air is the eighth studio album by American rock band Yellowcard. It was released on August 14 2012 through Hopeless Records. The songs Always Summer and Here I Am Alive were released as singles the latter featuring Taylor Jardine of We Are the In Crowd. The album also features guest appearances by Alex Gaskarth of All Time Low and Cassadee Pope of Hey Monday."
11,"Oenocarpus simplex"," Oenocarpus simplex is a species of flowering plant in the Arecaceae family.It is found only in Colombia."
